Date,TSLA.US,GM.US
2014/10/16,-0.014582095,0.008403612
2014/10/17,0.00499006,0.010025678
2014/10/20,0.013148438,0.003375732
2014/10/21,0.021126348,0.01645455
2014/10/22,-0.018012276,0.015165639
2014/10/23,0.018128477,-0.01203864
2014/10/24,-0.000210379,-0.02885828
2014/10/27,-0.057687771,0.001429294
2014/10/28,0.095188794,0.036169738
2014/10/29,-0.019240394,-0.014440697
2014/10/30,0.002356158,0.001929451
2014/10/31,0.012733569,0.020195536
2014/11/3,0.003686396,-0.00702612
2014/11/4,-0.015087153,-0.011527682
2014/11/5,-0.03331722,-0.002864164
2014/11/6,0.044375893,0.020716655
2014/11/7,-0.004228514,0.007033212
2014/11/10,0.00720651,-0.014882289
2014/11/11,0.037820779,0.007451814
2014/11/12,-0.007885917,0.00216932
2014/11/13,0.010435547,0.007344405
2014/11/14,0.02772944,0.004345704
2014/11/17,-0.018167269,0.016339427
2014/11/18,0.014646823,-0.001093736
2014/11/19,-0.038649593,-0.00379106
2014/11/20,0.003917413,-0.000701218
2014/11/21,-0.023847003,0
2014/11/24,0.016230777,0.001998691
2014/11/25,0.005550827,0.001176364
2014/11/26,0.001414812,-0.004927851
2014/11/28,-0.015782451,0.042378504
2014/12/1,-0.052670646,-0.014669501
2014/12/2,-0.000906577,0.009797099
2014/12/3,-0.009203627,0.011369824
2014/12/4,-0.004448311,-0.016302036
2014/12/5,-0.020021421,0.025374979
2014/12/8,-0.041792946,-0.028240722
2014/12/9,0.011797883,0.003940925
2014/12/10,-0.032505031,-0.02563406
2014/12/11,-0.004574925,0.00691873
2014/12/12,-0.008998011,-0.019252592
2014/12/15,-0.014297101,-0.018012215
2014/12/16,-0.030538055,-0.008786635
2014/12/17,0.040493505,0.013701204
2014/12/18,0.060446168,0.019218215
2014/12/19,0.00471455,0.033417814
2014/12/22,0.015096482,0.012755815
2014/12/23,-0.007324798,0.010003589
2014/12/24,0.00583791,-0.003867546
2014/12/26,0.025018053,0.008929141
2014/12/29,-0.009263893,0.025750194
2014/12/30,-0.015418048,0.014229943
2014/12/31,0.000809973,-0.005158512
2015/1/2,-0.013933757,-0.001970543
2015/1/5,-0.042043131,-0.014671336
2015/1/6,0.005661859,0.015182319
2015/1/7,-0.001561912,0.028397712
2015/1/8,-0.001564355,0.010111659
2015/1/9,-0.018801678,-0.016917534
2015/1/12,-0.021528166,0.007025959
2015/1/13,0.010088497,-0.01642663
2015/1/14,-0.056599617,-0.026974382
2015/1/15,-0.004258135,-0.02535435
2015/1/16,0.006254251,0.007509791
2015/1/20,-0.005904609,0.00738673
2015/1/21,0.024180754,-0.001217162
2015/1/22,0.025685441,-0.002063177
2015/1/23,-0.001636746,-0.002071154
2015/1/26,0.026134001,-0.001480341
2015/1/27,-0.002759622,-0.008306669
2015/1/28,-0.032092922,-0.01731592
2015/1/29,0.029244694,0.009785222
2015/1/30,-0.007799708,-0.016397973
2015/2/2,0.036056081,0.014981893
2015/2/3,0.035171055,0.026347918
2015/2/4,0.000872415,0.054427775
2015/2/5,0.011166781,0.011684453
2015/2/6,-0.016426045,-0.00686044
2015/2/9,0.000552078,0
2015/2/10,-0.005476353,0.042315257
2015/2/11,-0.016131158,0.003930936
2015/2/12,-0.046621131,0.009353985
2015/2/13,0.004391769,-0.010548279
2015/2/17,0.002841432,-0.010166901
2015/2/18,0.000543187,-0.001341644
2015/2/19,0.035456726,0.008668267
2015/2/20,0.025506589,0.003634283
2015/2/23,-0.044997927,0.001093672
2015/2/24,-0.015583063,0.001592086
2015/2/25,-0.001712316,0.002946331
2015/2/26,0.016835984,-0.007921114
2015/2/27,-0.018584346,-0.006620768
2015/3/2,-0.029603128,0.008037574
2015/3/3,0.011349556,0.005049763
2015/3/4,0.014379134,-0.006116939
2015/3/5,-0.008891985,0.001099272
2015/3/6,-0.033644105,-0.020536149
2015/3/9,-0.015473529,0.030668052
2015/3/10,-0.002931169,-0.002929265
2015/3/11,0.017969735,0.006107852
2015/3/12,-0.026114896,0.017226889
2015/3/13,0,-0.009839688
2015/3/16,0.037205753,0.01390984
2015/3/17,-0.004959108,-0.007487204
2015/3/18,0.030711755,0.005501688
2015/3/19,-0.025215422,0.003899959
2015/3/20,0.01242017,0.005579178
2015/3/23,0.007830189,-0.007175531
2015/3/24,0.010466837,-0.019210666
2015/3/25,-0.036786139,-0.012346288
2015/3/26,-0.020072105,-0.000826047
2015/3/27,-0.028361419,-0.001030079
2015/3/30,0.030113595,0.009834217
2015/3/31,-0.009445323,-0.004705649
2015/4/1,-0.006253625,-0.020292771
2015/4/2,0.018175276,-0.006479621
2015/4/6,0.063353569,0.004345646
2015/4/7,0.000738552,-0.025390486
2015/4/8,0.021749077,0.01068423
2015/4/9,0.011650668,0.00490982
2015/4/10,0.003855491,0.007754199
2015/4/13,-0.005312945,-0.004643958
2015/4/14,-0.011054464,0.002213093
2015/4/15,0.001778652,0.012570052
2015/4/16,-0.005434743,0.003829028
2015/4/17,0.000435414,-0.011899925
2015/4/20,-0.007348034,0.012919976
2015/4/21,0.020168509,0.001268137
2015/4/22,0.047891581,0
2015/4/23,-0.003827934,-0.033288323
2015/4/24,-0.000775391,-0.009212597
2015/4/27,0.060067298,0.005327783
2015/4/28,-0.004625341,-0.001764196
2015/4/29,0.008551737,-0.00579693
2015/4/30,-0.027534895,-0.012667726
2015/5/1,-8.63E-05,0.010284091
2015/5/4,0.01981591,-0.000594033
2015/5/5,0.010587416,-0.011131549
2015/5/6,-0.010817772,-0.006764783
2015/5/7,0.02764614,0.003136862
2015/5/8,-0.000804475,0.012615301
2015/5/11,0.012171928,-0.002876582
2015/5/12,0.021921583,-0.013551161
2015/5/13,-0.006374111,0.001709549
2015/5/14,0.00378115,-0.004343502
2015/5/15,0.019418311,0.007546248
2015/5/18,-0.000361679,0.004051586
2015/5/19,-0.006470365,0.001946576
2015/5/20,-0.011289148,-0.002861012
2015/5/21,0.005199509,0.015999374
2015/5/22,0.008586417,0.003376948
2015/5/26,-0.001089898,-0.004997803
2015/5/27,-0.000121232,0.008128485
2015/5/28,0.016247052,0.016198907
2015/5/29,-0.002583024,-0.01161251
2015/6/1,-0.005382775,0.005787931
2015/6/2,-0.004407697,0.001266568
2015/6/3,0.002572976,-0.00783385
2015/6/4,-0.012325821,-0.011072693
2015/6/5,0.013089596,-0.011820265
2015/6/8,0.028700788,0.0065977
2015/6/9,-0.00112958,0.007748416
2015/6/10,-0.020706991,0.009289516
2015/6/11,0.002836065,-0.001000738
2015/6/12,-0.002863842,0.004384779
2015/6/15,-0.001238579,-0.006974666
2015/6/16,0.010945363,0.004219057
2015/6/17,0.028800512,0.005547557
2015/6/18,0.005679494,0.011033904
2015/6/19,0.002371229,-0.002512212
2015/6/22,-0.0103653,0.0022114
2015/6/23,0.030336099,0.002982889
2015/6/24,-0.009341709,-0.03136299
2015/6/25,0.013649734,-0.013048827
2015/6/26,-0.006322792,-0.009190667
2015/6/29,-0.018982365,-0.033472878
2015/6/30,0.023814976,0.003025999
2015/7/1,0.003315813,-0.008754839
2015/7/2,0.040388334,0.005788647
2015/7/6,-0.001071352,-0.017421745
2015/7/7,-0.042326255,0.006310267
2015/7/8,-0.048234194,-0.050814403
2015/7/9,0.011613609,-0.005666013
2015/7/10,0.004768911,0.012541029
2015/7/13,0.011611014,0.008908599
2015/7/14,0.013314414,0.00290571
2015/7/15,-0.00944664,-0.010813452
2015/7/16,0.013452889,-0.026031313
2015/7/17,0.029923448,0.001199678
2015/7/20,0.027666883,-0.004801004
2015/7/21,-0.054875035,-0.00357974
2015/7/22,0.00412152,-0.002992482
2015/7/23,-0.00250308,0.039677892
2015/7/24,-0.006697243,-0.014059053
2015/7/27,-0.046722053,-0.000353116
2015/7/28,0.046682042,0.008771477
2015/7/29,-0.003778031,0.020093405
2015/7/30,0.011257676,-0.00130366
2015/7/31,-0.002400765,-0.01245887
2015/8/3,-0.023141129,0.005373358
2015/8/4,0.024191269,-0.005111249
2015/8/5,0.014460342,0.002607852
2015/8/6,-0.088845947,0.00822827
2015/8/7,-0.014711708,-0.003809811
2015/8/10,-0.005647201,0.006301493
2015/8/11,-0.015631998,-0.034759492
2015/8/12,0.003368152,0.00135107
2015/8/13,0.018220179,0.006115524
2015/8/14,0.002641134,0.013866736
2015/8/17,0.048692165,0.003780274
2015/8/18,0.022471514,0.003181249
2015/8/19,-0.020976567,-0.002553251
2015/8/20,-0.051208519,-0.024982272
2015/8/21,-0.047109685,-0.040135864
2015/8/24,-0.051570716,-0.060839446
2015/8/25,0.005304531,-0.018666442
2015/8/26,0.021856061,0.030038712
2015/8/27,0.08072425,0.017111708
2015/8/28,0.022593569,0.014685275
2015/8/31,0.002336209,0.01509737
2015/9/1,-0.041875452,-0.027213134
2015/9/2,0.037966647,0.020009381
2015/9/3,-0.008563106,-0.003404474
2015/9/4,-0.014818616,-0.007962444
2015/9/8,0.025792531,0.034661387
2015/9/9,0.002979806,-0.008747257
2015/9/10,-0.001729541,0.025266793
2015/9/11,0.007087104,0.005048128
2015/9/14,0.011784663,0.018936335
2015/9/15,0.001504802,0.008717636
2015/9/16,0.034227168,0.006803843
2015/9/17,-0.000686369,0.003495985
2015/9/18,-0.005529068,-0.025471441
2015/9/21,0.013732611,0.003614761
2015/9/22,-0.012337268,-0.019312648
2015/9/23,0.000459876,-0.010332932
2015/9/24,0.007888991,-0.009375845
2015/9/25,-0.023601443,-0.001070916
2015/9/28,-0.033005786,-0.028887785
2015/9/29,-0.007167009,0.020706616
2015/9/30,0.007097116,0.029811792
2015/10/1,-0.034299517,0.021556478
2015/10/2,0.03205978,0.034653308
2015/10/5,-0.00573776,0.000916924
2015/10/6,-0.019055454,0.014458035
2015/10/7,-0.039342001,0.025881775
2015/10/8,-0.022587946,0.011402685
2015/10/9,-0.026596624,-0.014391266
2015/10/12,-0.023156864,0.002205728
2015/10/13,0.017026162,0.003303153
2015/10/14,-0.010809553,0.006000323
2015/10/15,0.02042369,-0.000182625
2015/10/16,0.025755727,-0.00516558
2015/10/19,0.004803753,0.002669644
2015/10/20,-0.066069561,0.007255135
2015/10/21,-0.013800873,0.057986612
2015/10/22,0.00776096,0
2015/10/23,-0.012426761,0.014915268
2015/10/26,0.029513677,-0.007754379
2015/10/27,-0.022814218,-0.019633003
2015/10/28,0.012407921,0.007139525
2015/10/29,-0.006240623,-0.01338633
2015/10/30,-0.022213244,0.004603226
2015/11/2,0.03315622,0.018917863
2015/11/3,-0.02544781,0.005893405
2015/11/4,0.111735061,-0.009989351
2015/11/5,0.000602254,0.000549872
2015/11/6,0.002549947,0.008717545
2015/11/9,-0.030256864,-0.002206521
2015/11/10,-0.039189189,-0.00149133
2015/11/11,0.011916887,-0.001937865
2015/11/12,-0.028024073,-0.012889396
2015/11/13,-0.027000564,-0.022275107
2015/11/16,0.034359683,0.025046303
2015/11/17,-0.00144184,0.001204582
2015/11/18,0.03303497,0.035416343
2015/11/19,0.003304383,-0.008741556
2015/11/20,-0.008074824,0.005497337
2015/11/23,-0.010267738,-0.007068606
2015/11/24,0.00229391,0.003792262
2015/11/25,0.052185567,0.003314096
2015/11/27,0.008583018,0.000901163
2015/11/30,-0.005828751,-0.004662418
2015/12/1,0.030096347,0.001671268
2015/12/2,-0.021925414,-0.01464032
2015/12/3,0.003103582,-0.007359079
2015/12/4,-0.010010313,0.022041839
2015/12/7,0.003255484,-0.003344785
2015/12/8,-0.01908013,-0.017979588
2015/12/9,-0.009705783,-0.00078574
2015/12/10,0.011357563,0.005023762
2015/12/11,-0.044259479,-0.030302823
2015/12/14,0.007188278,-0.004559388
2015/12/15,0.011480922,0.004297102
2015/12/16,0.060701662,0.028171149
2015/12/17,-0.004778048,-0.029312053
2015/12/18,-0.012551979,-0.012939132
2015/12/21,0.00911221,0.004772672
2015/12/22,-0.01122291,0.013473768
2015/12/23,-0.001089367,0.01430298
2015/12/24,0.003787557,-0.005102235
2015/12/28,-0.007026081,-0.002600758
2015/12/29,0.035994837,-0.000240857
2015/12/30,0.003794418,-0.004937013
2015/12/31,0.00806416,-0.009361601
2016/1/4,-0.069165724,-0.020628635
2016/1/5,8.73E-05,-0.026390406
2016/1/6,-0.01964378,-0.03571999
2016/1/7,-0.01547659,-0.040922381
2016/1/8,-0.021562667,-0.01539166
2016/1/11,-0.014928875,0.024325471
2016/1/12,0.010197233,0.001744346
2016/1/13,-0.046006572,0.006174091
2016/1/14,0.029302082,-0.006136206
2016/1/15,-0.005769245,-0.024143757
2016/1/19,-0.001317137,-0.005675013
2016/1/20,-0.029403576,0.000692427
2016/1/21,0.006386496,0.004319557
2016/1/22,0.012901968,-0.009168627
2016/1/25,-0.03051106,-0.001559388
2016/1/26,-0.014307212,0.014320153
2016/1/27,-0.028363298,-0.014885837
2016/1/28,0.008669644,-0.00648724
2016/1/29,0.007432769,0.021323935
2016/2/1,0.030500679,0.015899854
2016/2/2,-0.071900254,-0.015250928
2016/2/3,-0.05088098,-0.02467295
2016/2/4,0.010669849,-0.009705624
2016/2/5,-0.072608588,-0.003432364
2016/2/8,-0.089606089,0.004832835
2016/2/9,0.001485509,-0.028185461
2016/2/10,-0.030893434,-0.005766006
2016/2/11,0.047327208,-0.029214597
2016/2/12,0.003788143,0.030093774
2016/2/16,0.027350461,0.03137526
2016/2/17,0.087059074,0.024089631
2016/2/18,-0.011320285,-0.008112647
2016/2/19,-0.001142292,-0.008635464
2016/2/22,0.066995038,0.029543495
2016/2/23,-0.002979079,-0.008497317
2016/2/24,0.010098189,-0.018247427
2016/2/25,0.047095104,0.022867764
2016/2/26,0.015525838,0.004348803
2016/2/29,0.008353495,-0.006354692
2016/3/1,-0.029073175,0.019267831
2016/3/2,0.010681542,0.004712853
2016/3/3,0.03928799,0.030469874
2016/3/4,0.027081912,0.009728351
2016/3/7,0.021137532,0.007034925
2016/3/8,-0.013100979,-0.028926928
2016/3/9,0.03020723,0.00793604
2016/3/10,-0.016960481,0.00919036
2016/3/11,0.011302244,0.014260291
2016/3/14,0.036867559,-0.002504425
2016/3/15,0.014829223,-0.004174346
2016/3/16,0.016439956,0.02063736
2016/3/17,0.020053666,0.008480717
2016/3/18,0.028094355,0
2016/3/21,0.023975251,0.003778459
2016/3/22,-0.017119839,-0.005611123
2016/3/23,-0.049775871,-0.018487301
2016/3/24,0.023223059,-0.011159959
2016/3/28,0.011025271,0.001909805
2016/3/29,-0.000566749,0.005461526
2016/3/30,-0.014078999,-0.006377858
2016/3/31,0.012693376,0.014211951
2016/4/1,0.034031858,-0.030520048
2016/4/4,0.039566142,-0.018733114
2016/4/5,0.034331349,-0.010058649
2016/4/6,0.038951812,0.011479192
2016/4/7,-0.030969725,-0.017365112
2016/4/8,-0.027725452,-0.001730803
2016/4/11,-0.000599833,0.005525489
2016/4/12,-0.008402706,0.006099428
2016/4/13,0.027080193,0.035954255
2016/4/14,-0.010489902,-0.001963566
2016/4/15,0.010517727,-0.005166438
2016/4/18,-0.00247535,0.024533715
2016/4/19,-0.025642086,0.021065991
2016/4/20,0.010514635,0.006892009
2016/4/21,-0.006720793,0.014643215
2016/4/22,0.02199037,-0.014723292
2016/4/25,-0.007607867,-0.007209166
2016/4/26,0.007624494,0.007559423
2016/4/27,-0.008944195,-0.000920283
2016/4/28,-0.01495404,0.0086934
2016/4/29,-0.028054984,-0.019752815
2016/5/2,0.004317569,-0.001526466
2016/5/3,-0.039205955,-0.015853805
2016/5/4,-0.042013171,-0.021074073
2016/5/5,-0.049557534,-0.001664657
2016/5/6,0.016075734,0.013845926
2016/5/9,-0.027964854,-0.00585238
2016/5/10,-0.001098507,0.018545647
2016/5/11,0.001293782,-0.008614441
2016/5/12,-0.00842743,0.00320011
2016/5/13,0.001983596,-0.021192245
2016/5/16,0.003272956,0.005005399
2016/5/17,-0.017427625,-0.001353726
2016/5/18,0.031808854,0.003868592
2016/5/19,0.019129138,-0.013905763
2016/5/20,0.02355844,0.008243742
2016/5/23,-0.01842659,0.000579855
2016/5/24,0.00781147,0.015063591
2016/5/25,0.007668321,0.019372909
2016/5/26,0.02522765,-0.011449449
2016/5/27,-0.009241738,0.003216816
2016/5/31,0.000854109,-0.003471814
2016/6/1,-0.016442682,-0.033884445
2016/6/2,-0.002732744,0.001409371
2016/6/3,0.000137012,-0.021912789
2016/6/6,0.007719548,0.013199463
2016/6/7,0.052834421,0.00794186
2016/6/8,0.013686868,-0.009406338
2016/6/9,-0.026150701,-0.007040295
2016/6/10,-0.046086837,-0.010275206
2016/6/13,-0.00420266,0.000764087
2016/6/14,-0.013404752,-0.008649002
2016/6/15,0.012791347,0.001100236
2016/6/16,0.001061096,0.005552118
2016/6/17,-0.011246705,0.007213524
2016/6/20,0.01958887,0.014400084
2016/6/21,-0.000409649,-0.004774149
2016/6/22,-0.1045032,-0.0064173
2016/6/23,-0.00132716,0.017032342
2016/6/24,-0.016542812,-0.049299742
2016/6/27,0.027957474,-0.029620298
2016/6/28,0.016318267,0.008335718
2016/6/29,0.041478662,0.01551297
2016/6/30,0.010085149,0.004649941
2016/7/1,0.019877049,0.020784299
2016/7/5,-0.01163975,-0.024895287
2016/7/6,0.002152075,0.008219761
2016/7/7,0.006994964,0.011900281
2016/7/8,0.003889969,0.032104841
2016/7/11,0.036901467,0.015774882
2016/7/12,-0.000573896,0.015642972
2016/7/13,-0.009441332,0.00095207
2016/7/14,-0.004489292,0.00416518
2016/7/15,-0.005240813,0.000381943
2016/7/18,0.026682458,0.003230006
2016/7/19,-0.0043757,0.012383689
2016/7/20,0.013764125,0.007676143
2016/7/21,-0.034419338,0.017119238
2016/7/22,0.008027211,0.004089492
2016/7/25,0.034822513,-0.003126769
2016/7/26,-0.002171645,0.002843439
2016/7/27,-0.004444241,-0.004110565
2016/7/28,0.009276097,-0.03218007
2016/7/29,0.018128008,0.017779362
2016/8/1,-0.020360705,-0.007605809
2016/8/2,-0.012214686,-0.043788963
2016/8/3,-0.007130266,0.010358362
2016/8/4,0.02229581,0.003325447
2016/8/5,-0.002517237,0.015147232
2016/8/8,-0.016823929,0.002620367
2016/8/9,0.012913453,0.006136253
2016/8/10,-0.014975118,0.005830375
2016/8/11,-0.003277206,0.015946229
2016/8/12,0.003114579,-0.005638993
2016/8/15,-9.31E-05,0.009187421
2016/8/16,-0.008777004,-0.004734409
2016/8/17,-0.001650198,0.004427205
2016/8/18,0.001209458,-0.009438729
2016/8/19,0.006664116,0.008858422
2016/8/22,-0.0092,0.001325031
2016/8/23,0.008565469,0.000917817
2016/8/24,-0.00987371,-0.003741553
2016/8/25,-0.007452177,-0.007577746
2016/8/26,-0.004392188,-0.000297975
2016/8/29,-0.021771444,0.008826411
2016/8/30,-0.017941408,-0.00437644
2016/8/31,0.00317262,0.007867707
2016/9/1,-0.053014009,-0.003772488
2016/9/2,-0.014897607,0.011400958
2016/9/6,0.025482924,-0.001311344
2016/9/7,-0.005517221,0.004696312
2016/9/8,-0.021522009,-0.005577196
2016/9/9,-0.014638262,-0.038779754
2016/9/12,0.019691933,0.022939082
2016/9/13,-0.011346445,-0.007673463
2016/9/14,0.001836266,-0.007466411
2016/9/15,0.019398198,0.01335919
2016/9/16,0.025869044,-0.004827079
2016/9/19,0.004578882,0.024252466
2016/9/20,-0.008236406,-0.002221433
2016/9/21,0.002829352,0.014495305
2016/9/22,0.005898562,0.008781888
2016/9/23,0.004941142,-0.008347042
2016/9/26,0.007425886,-0.010040045
2016/9/27,-0.015216003,-0.006250137
2016/9/28,0.002230207,0.009470908
2016/9/29,-0.027001084,-0.013115947
2016/9/30,0.016591928,0.009252294
2016/10/3,0.047397442,0.008473245
2016/10/4,-0.010718272,0.004007188
2016/10/5,-0.013956293,0.015914258
2016/10/6,-0.035783929,-0.004667519
2016/10/7,-0.021843284,-0.005792167
2016/10/10,0.022079299,-0.005897704
2016/10/11,-0.004232386,-0.008124504
2016/10/12,0.007046477,-0.006483673
2016/10/13,-0.006304898,-0.005401068
2016/10/14,-0.018622699,0.011516569
2016/10/17,-0.012976406,-0.009826596
2016/10/18,0.026495085,-0.005017233
2016/10/19,0.022405882,0.014281014
2016/10/20,-0.021914861,-0.003119966
2016/10/21,0.004972388,0.009133255
2016/10/24,0.013344029,0.029361893
2016/10/25,-0.00207142,-0.041906599
2016/10/26,-0.000489277,-0.000620862
2016/10/27,0.008751956,-0.007943889
2016/10/28,-0.019807804,-0.000329786
2016/10/31,-0.011199208,0.008966466
2016/11/1,-0.035100895,-0.00376926
2016/11/2,-0.014513377,-0.000988288
2016/11/3,-0.003191141,-0.012088975
2016/11/4,0.016751102,0.002936858
2016/11/7,0.013909005,0.027594917
2016/11/8,0.008951377,-0.009096314
2016/11/9,-0.025030779,-0.024257547
2016/11/10,-0.024781583,0.057149392
2016/11/11,0.01731854,0.039474618
2016/11/14,-0.037706731,-0.021739798
2016/11/15,0.012780345,0.004447374
2016/11/16,0.000873377,-0.005948722
2016/11/17,0.025713587,0.005669909
2016/11/18,-0.019288719,-0.012481285
2016/11/21,-0.001734943,0.000313074
2016/11/22,0.035035287,0.024260902
2016/11/23,0.010302322,0.001435114
2016/11/25,0.018173346,0.011433606
2016/11/28,-0.002692601,-0.00576912
2016/11/29,-0.033400384,0.015239485
2016/11/30,-0.000894129,-0.001138398
2016/12/1,-0.039709504,0.054987763
2016/12/2,-0.002251491,-0.028011115
2016/12/5,0.029368491,-0.002547424
2016/12/6,-0.00508299,0.003796382
2016/12/7,0.039225182,0.03501074
2016/12/8,-0.004403541,0.003306083
2016/12/9,-0.000569454,0.034093382
2016/12/12,0.001303466,-0.014874627
2016/12/13,0.029722419,0.00699554
2016/12/14,0.002725208,-0.037793209
2016/12/15,-0.005586592,0.008075955
2016/12/16,0.024848163,0.003628516
2016/12/19,0.001185247,0.000817806
2016/12/20,0.029892048,0.00568526
2016/12/21,-0.00521578,-0.005122944
2016/12/22,0.003610969,-0.020026551
2016/12/23,0.023458807,0
2016/12/27,0.029009963,-0.004228099
2016/12/28,0.000956591,-0.010970581
2016/12/29,-0.023161516,-0.000323456
2016/12/30,-0.004472397,-0.00852698
2017/1/3,0.015442931,0.008926658
2017/1/4,0.046087377,0.055229376
2017/1/5,-0.001057313,-0.018896316
2017/1/6,0.009962492,-0.010963487
2017/1/9,0.009916619,0.000571162
2017/1/10,-0.006096493,0.037177709
2017/1/11,-0.000613389,0.016037733
2017/1/12,-0.000607236,-0.011566081
2017/1/13,0.035541618,-0.004543409
2017/1/17,-0.009129338,-0.000796573
2017/1/18,0.011804932,0.004287684
2017/1/19,0.02265476,-0.004572802
2017/1/20,0.003975213,-0.00772511
2017/1/23,0.01712503,-0.00969976
2017/1/24,0.022856695,0.009575435
2017/1/25,-0.000547897,0.034543118
2017/1/26,-0.007704233,-0.019892841
2017/1/27,0.001782108,-0.013556572
2017/1/30,-0.009250474,-0.01838176
2017/1/31,0.005225042,0.007618096
2017/2/1,-0.010675606,-0.012805792
2017/2/2,0.009226047,-0.011294013
2017/2/3,-0.000834859,0.016797053
2017/2/6,0.025627712,0.013722056
2017/2/7,-0.001128911,-0.046935855
2017/2/8,0.017867442,0.001076426
2017/2/9,0.027169185,-0.001562245
2017/2/10,0.000111441,0.002507431
2017/2/13,0.042231471,0.009945863
2017/2/14,0.001352457,0.048408685
2017/2/15,-0.004340167,-0.004329632
2017/2/16,-0.038641981,-0.001418514
2017/2/17,0.012197434,0.005185863
2017/2/21,0.018954526,0.015884624
2017/2/22,-0.013989304,0.000783635
2017/2/23,-0.064056159,-0.015557235
2017/2/24,0.003943513,-0.009393681
2017/2/27,-0.041906696,0.010005602
2017/2/28,0.015272337,-0.011530343
2017/3/1,0.000120005,0.015979152
2017/3/2,0.001841853,0.008830415
2017/3/3,0.004347644,0.012442328
2017/3/6,-0.001431016,-0.008372185
2017/3/7,-0.010425561,-0.01028776
2017/3/8,-0.007083939,0.003507752
2017/3/9,-0.007815111,-0.01175229
2017/3/10,-0.004942824,0
2017/3/13,0.010174812,0.001046303
2017/3/14,0.04805835,0.002423405
2017/3/15,-0.008796512,0.003549426
2017/3/16,0.024711562,-0.000269709
2017/3/17,-0.002100744,-0.020267391
2017/3/20,0.001606122,-0.017041223
2017/3/21,-0.04291204,-0.032448143
2017/3/22,0.017275012,-0.004718052
2017/3/23,-0.000905845,-0.003752004
2017/3/24,0.032893149,0.008720178
2017/3/27,0.026829685,0.004421082
2017/3/28,0.026755927,0.024484021
2017/3/29,-0.000254099,-0.000569021
2017/3/30,0.001946788,-0.003665558
2017/3/31,0.001365501,-0.00143823
2017/4/3,0.072655538,-0.033634896
2017/4/4,0.017285303,0.002947595
2017/4/5,-0.028579473,-0.007891332
2017/4/6,0.012538962,0.00469088
2017/4/7,0.01285573,-0.013151677
2017/4/10,0.032559385,0.007718974
2017/4/11,-0.011778546,-0.001465711
2017/4/12,-0.038453503,0.00046918
2017/4/13,0.024124148,-0.016105422
2017/4/17,-0.008422684,0.015286407
2017/4/18,-0.003946059,-0.006210285
2017/4/19,0.017550345,0.002989577
2017/4/20,-0.009853692,0.009177491
2017/4/21,0.010214555,-0.010287455
2017/4/24,0.007951584,0.00472564
2017/4/25,0.018699508,0.002437193
2017/4/26,-0.011534803,0.011417258
2017/4/27,-0.004966631,0.00470845
2017/4/28,0.017627933,0.002882916
2017/5/1,0.027891871,-0.012738937
2017/5/2,-0.012206115,-0.02922025
2017/5/3,-0.024676259,0.008385206
2017/5/4,-0.050032072,-0.009867204
2017/5/5,0.043630345,0.018737676
2017/5/8,-0.003765196,0.005931282
2017/5/9,0.045802347,0.008496441
2017/5/10,0.012326484,-0.000826227
2017/5/11,-0.006517137,-0.003503575
2017/5/12,0.005292479,-0.014366839
2017/5/15,-0.027491457,0.00589001
2017/5/16,0.003575719,-0.011811884
2017/5/17,-0.034730766,-0.029865673
2017/5/18,0.023073529,0.001465623
2017/5/19,-0.007124821,0.007702515
2017/5/22,-0.001544252,0.00612186
2017/5/23,-0.020913485,0.009109651
2017/5/24,0.020930726,-0.000544109
2017/5/25,0.021309105,-0.018098897
2017/5/26,0.026228577,0.014404971
2017/5/30,0.030632958,0.0138601
2017/5/31,0.017636526,0.011982139
2017/6/1,-0.001878244,0.01480871
2017/6/2,-0.001524813,0.000462209
2017/6/5,0.021980253,0.000326697
2017/6/6,0.015776495,-0.000788435
2017/6/7,0.019417517,0.008514558
2017/6/8,0.028777939,-0.006779672
2017/6/9,-0.034272927,0.00682595
2017/6/12,0.00473106,0.009840509
2017/6/13,0.047183922,-0.004937143
2017/6/14,0.012528278,0.002886417
2017/6/15,-0.013973118,-0.000256626
2017/6/16,-0.010498467,-0.008993963
2017/6/19,-0.00430937,0.001796757
2017/6/20,0.006599522,0.001400789
2017/6/21,0.011174242,-0.007811223
2017/6/22,0.016498428,0.001739245
2017/6/23,0.00219545,0.000295947
2017/6/26,-0.015541812,0.009355749
2017/6/27,-0.040054041,-0.0089466
2017/6/28,0.024476364,0.010795374
2017/6/29,-0.028255345,0.008121412
2017/6/30,0.002382536,0.002025284
2017/7/3,-0.025191539,0.018325888
2017/7/5,-0.072085106,-0.015764755
2017/7/6,-0.055824085,-0.003994682
2017/7/7,0.014211679,0.001960215
2017/7/10,0.009036794,0.007143363
2017/7/11,0.035344091,0.006009623
2017/7/12,0.007027371,0.002813779
2017/7/13,-0.018540605,0.01015312
2017/7/14,0.013510693,0.013637603
2017/7/17,-0.025045762,0.000801061
2017/7/18,0.027130164,0.001474133
2017/7/19,-0.009080232,0.001049198
2017/7/20,0.014328537,-0.001627635
2017/7/21,-0.004610202,-0.009346372
2017/7/24,0.042999456,-0.006950462
2017/7/25,-0.008526497,-0.006936336
2017/7/26,0.012513251,0.001384315
2017/7/27,-0.027308459,0.008894079
2017/7/28,0.001825333,-0.004611178
2017/7/31,-0.034618139,0.00585196
