id,ROE,ROA,îÑè„çÇèÉóòâvó¶,âcã∆óòâvîÑè„çÇî‰ó¶,ëçéëéYâÒì]ó¶,CFîÑè„çÇî‰ó¶,EBITDAîÑè„çÇî‰ó¶,ICR,ïâç¬î‰ó¶,DEÉåÉVÉI,ó¨ìÆî‰ó¶,å≈íËî‰ó¶,îÑè„çÇêLÇ—ó¶,âcã∆óòâvêLÇ—ó¶,ÉgÅ[ÉrÉìÇÃQ
3457,6.952799003,1.782612924,3.616281764,4.184753225,0.854356247,1.561751757,5.681625087,3.373599004,66.61664791,251.894001,1.743953215,44.70817753,-4.208407937,-27.5862069,1.049403182
7777,56.26380182,19.14466492,-36.07143146,-16.67352163,1.118464261,-21.74895705,-16.67352163,-15.53694197,45.1501431,25.98129947,4.065384625,0,51.10958857,45.38756508,2.793417465
3726,-25.2765292,-14.03821326,-9.992835018,-6.527097683,0.924585903,-7.575913371,-1.597967095,-4.562424832,25.88910481,36.80291974,2.379700177,0.785760103,8.115629169,-26.2772045,2.405513777
5391,0.584387733,0.266914808,-0.276363971,4.414914442,1.074923566,-1.939153866,6.648856544,24.57692308,11.29612851,40.15655158,1.404223228,108.117092,5.181435008,-17.37068966,0.760431709
7745,13.76460397,8.519672488,9.643277731,13.13745658,0.951592655,12.36527883,15.81771835,27.03374233,19.67828418,30.50268081,2.268129939,30.14445927,8.276975224,10.7717446,1.106877819
6156,-2.328562724,-2.139296753,-13.91009181,5.321322945,0.18524153,17.84284453,16.83470106,,0.024534881,1.222949317,49.61678141,10.71438639,-0.668352951,-48.55673987,1.143542684
2982,16.10966348,4.599850377,4.909335897,7.382660937,1.024050917,4.680599772,7.729462633,5.799155773,63.49356905,222.3681092,4.586826761,54.36329635,35.30504088,55.36672318,1.002019442
9251,10.75914194,3.574989844,4.608318712,8.179378677,0.747838839,16.71999174,20.20332336,8.661202186,49.76548362,180.4045793,0.694974555,77.79259753,6.572072815,0.253004428,1.244817216
3856,17.74114375,2.974581967,1.314608448,4.989160004,0.667068002,7.87834937,13.77162821,3.048945148,38.66887971,229.4240367,1.109010288,189.1597807,-55.1495891,-62.37937298,0.773659486
8783,28.91019442,13.99111397,30.1849064,-56.93132425,,-27.13613978,-54.70360743,-9.106203292,26.28404769,61.69300955,1.458211588,0.045389977,,,1.670059095
2670,11.64241269,10.18141397,12.24063979,16.71526369,0.866488849,13.95553372,18.42249831,1808.228571,0.268452248,0.306974244,6.588467931,14.07132755,1.725407171,1.178238557,1.546177747
5574,12.18736974,10.24763387,12.50256247,12.43615442,0.750243069,12.85164398,12.79561132,,0,0,6.030618899,0.37728077,29.6125695,53.57302767,6.355987953
6565,23.76260759,11.43847073,23.80797873,37.10853947,0.431068345,31.70527592,45.10427242,51.96823815,39.95904518,77.34998354,1.474837035,146.6016732,7.349504012,9.700215229,1.360541591
6087,9.498193535,6.977124818,6.112333284,9.070153702,1.082867464,8.613713932,10.25699873,2543.292876,0.099195091,0,3.884955934,26.96823713,6.247658673,6.688242475,1.512718723
4813,-50.08952749,-19.88054038,-17.68672853,-13.99181591,0.954179899,-20.45162512,-6.48922804,-325.5368689,5.715960709,14.40150849,1.479358665,17.081821,20.61829138,-19.21218065,1.964169083
7042,14.32525613,7.286841284,5.247491124,6.419138917,1.527750621,6.117409012,6.622424816,26.0103697,25.75639458,34.79028168,2.449771314,1.032189205,4.135090056,160.1887452,1.214343314
4395,8.915389099,4.339017164,3.500892652,6.02488962,1.646038328,7.413139139,8.653104264,41.37330105,20.12427845,41.34940379,2.137671021,0.927224104,38.48860344,59.59316866,1.667221474
5142,-1.375330486,-0.680468907,0.539870785,-0.551249795,0.975457248,3.144399631,3.112791271,-3.379844961,18.42674582,37.24323775,1.567847468,51.4643075,0.618265549,54.53597497,0.748108675
6888,10.46726088,6.541455037,6.011276058,9.093879112,1.206433198,8.145772771,10.23788227,115.8702381,7.445543774,21.19129803,3.228047497,8.354119347,3.077486108,-11.56376875,1.348237171
6232,-77.68661413,-24.07653002,-52.48478682,-70.81909884,0.508146924,-30.773138,-68.03108744,-15.82255083,50.5503512,163.1084556,5.113844002,0.333884872,-2.141435351,19.74606896,3.560005701
3279,5.343002207,2.549584367,44.13704262,51.20466263,0.05781791,55.55960864,61.18827388,7.208744062,47.19030289,98.89372392,0.557056977,0.598664222,2.532876366,2.232923413,1.129987278
3837,21.14242423,14.66279676,7.821896094,11.06456356,1.500905171,9.04672632,12.01211974,,0,0,3.015093505,9.960558053,9.835075219,18.98288748,2.021389852
4401,8.65142522,4.726044801,6.145230815,10.07282418,0.749685824,11.10488892,14.38455587,11.90449927,11.79062377,18.0096464,2.862218187,42.42326191,1.844810766,15.75545457,0.855990445
7093,-0.350015566,-0.133338199,-0.051406676,0.116314369,2.673121375,1.166498648,0.601295773,0.996985158,20.18094695,52.97540864,1.635212938,13.62039522,2.886973253,,1.361808627
4929,3.255167298,2.568269726,0.993841108,3.089206323,0.774874576,3.589823676,5.90433709,,0.576010917,0.369999462,5.364255799,32.23668766,-7.66255218,,1.423178185
3750,-270.4968471,-48.21302174,-1751.240549,-660.2787143,0.026128922,-588.6443979,-619.7104841,-9.836846404,74.85984817,63.43809077,1.05167656,469.4838994,-92.16835813,-4.418680491,2.845858606
6668,12.45732494,6.032550792,15.82807571,14.26656151,0.470806646,17.86277603,18.76182965,14.82786885,45.16697895,86.24535316,2.278040395,37.72854867,12.2322535,21.73620458,0.916869298
7463,13.37846021,9.571521895,47.33010011,13.1044718,0.207084898,17.0033136,19.38709745,15.18577016,21.83979234,30.5262628,2.381133423,62.51296306,-8.004710019,-29.14826641,0.650884463
8798,-101.5588807,-5.475366699,-23.29516022,-9.402797041,0.749660256,-3.491617428,-8.26819692,-6.616708375,55.07829069,1016.059224,1.168616023,0.189453516,-16.90955665,-0.964238359,1.881223523
3269,7.516305104,3.716507274,38.54464083,43.08240696,0.086677904,55.49047894,60.05001728,9.351433955,48.93892715,100.4077979,0.90131874,60.62330136,5.253993368,4.165285919,1.407028827
3773,13.52316915,10.35087229,21.13437258,21.64343862,0.417808544,25.26733469,29.45193857,109.2026495,11.01506747,5.443782867,3.723109855,4.605602806,11.05553921,5.472546241,1.078653717
5998,3.983952938,1.131135788,-2.203726678,3.887808532,1.00178705,5.521422079,9.254776562,3.053892595,48.97523039,195.4345764,1.050799795,157.8893238,7.470172565,203.1293978,0.834331724
8769,25.22057934,10.98571502,8.701862282,11.95714044,1.093659091,18.38301198,21.71641663,101.2896613,21.70712511,40.46798503,1.281709077,3.439292732,22.22552764,40.91693142,1.752337891
6857,56.95375874,33.77307688,20.67148301,32.1002633,1.022272277,33.63802044,35.57272155,91.47953216,10.94613737,18.00512892,1.938288562,19.13771694,60.26634766,185.5148183,5.96609795
6030,-23.92778641,-7.831655046,-6.747833619,6.890290836,0.887587504,2.336701192,8.741048238,13.2426499,25.93351623,89.79749546,1.910000409,9.814860079,13.30267766,16.80769017,1.570297235
2489,1.852098541,1.134336442,2.069660506,2.432441545,0.540924439,4.041739215,3.682428042,,0,0,2.243816689,8.343209527,-3.665954511,78.63788254,0.836738058
8267,5.956368482,0.472866735,0.678261132,2.53090382,0.730623988,4.80673412,6.100542568,5.278632046,28.9479831,364.6373096,1.042232932,323.0325536,5.72740054,13.9249812,1.257365727
4343,35.56675995,4.344908395,2.991406972,6.554744189,1.562020495,15.31198054,18.43921015,6.059912118,63.51513464,519.9252415,0.451128083,476.2448528,6.934231435,40.73919954,1.684310347
7512,5.019029816,1.92885163,0.922939954,2.069195766,2.119453835,3.732565041,4.00905134,16.05950096,23.32504664,60.69368049,0.50113021,167.8873543,7.120339513,5.991892577,1.271467513
2653,9.880363378,2.89247791,1.091301209,1.964561496,2.822815928,3.161319212,3.329830301,19.22898032,23.05844055,78.76491321,0.652110626,195.8019625,2.920706221,2.002277472,1.183617512
3292,5.699476657,3.046283367,32.81679359,37.52826435,0.092845236,58.62523102,62.49728103,7.613663183,42.50542206,77.06514218,1.186893001,3.46398586,0.59081146,1.584229795,1.059629125
3758,4.113591212,1.657406535,2.136959689,4.043224866,0.793812197,3.156872268,4.698882953,3.784090909,35.70957717,88.62919247,1.951183432,29.5547505,-14.00678674,,0.840091465
7409,26.21921549,12.4197198,20.38799914,18.18780682,0.466316701,35.67694424,28.82147287,9.050003453,43.76467935,112.8881168,3.205766027,124.1253531,7.518206106,-7.128236532,1.941948342
2927,10.02235273,3.100988565,4.435902692,7.288514459,0.682035118,9.098658699,11.56731727,11.82776665,49.54568741,158.3711826,0.858902454,141.5185329,8.181328813,23.56340756,0.938483604
5201,4.6569786,2.344413383,3.359283322,6.094134927,0.705110602,12.26530382,14.82704757,8.185542797,21.91342802,43.52916857,1.390071574,111.2959439,-0.424211031,5.002050364,0.786813423
9330,-10.58818572,-7.268999811,-4.114209403,-4.75853122,1.185555266,-3.991201336,-4.0865439,-47.09980806,13.53464394,18.39961322,4.421888666,2.240723348,-0.893275259,-3857.886677,1.222489186
7098,21.47310258,2.861304254,1.204553778,2.449911116,2.496721238,1.948668619,3.144624728,16.7672117,42.02644231,315.3939696,1.528686488,19.67032136,13.11587595,33.12266197,
9704,22.45311885,6.070795326,12.85997184,9.036571936,0.475872703,13.41156708,15.55899671,5.020038462,42.46423631,157.0559529,1.6474306,236.6037919,18.27032515,244.9167331,1.226371609
3467,24.69242767,5.361936408,5.139850565,8.290414696,1.054200697,6.436079765,8.537148679,7.525325295,68.81365659,383.1635477,1.713260821,1.781597468,11.36689261,58.23499941,1.078583531
3648,14.27151391,9.506138991,5.54871168,7.44079346,1.160930272,9.859158725,12.29722036,42.17884177,7.516992934,9.865625706,2.340198687,34.06655788,12.53950036,45.36188349,0.956706184
7083,0.086320931,0.016722496,0.015285115,1.498842205,1.120312486,3.20840279,4.091591175,3.892684449,68.95853018,355.9614863,2.510988521,114.5902724,6.090397253,-16.9745411,1.104317339
2907,3.066138932,1.982241309,3.034450974,3.848446301,1.871923536,4.787007263,6.184626428,58.47285391,12.56168154,29.51329234,1.661748955,58.78422143,1.602294807,14.86799081,0.70155386
5852,4.391313547,1.702537026,-1.775006291,2.069613144,1.225688998,8.131149151,9.269681886,5.895104895,30.5822781,80.84017773,1.006989273,125.2803478,2.954111744,47.18463553,0.732122105
4476,8.48977067,5.356637513,3.980288124,8.926683606,1.5163543,5.146655188,9.976565712,286.1783784,14.16582088,22.45150438,3.236097682,0.243268001,12.02843178,10.60273253,2.405045764
3076,11.75885269,9.141555363,32.14798254,13.42961161,0.562256603,10.66060395,17.06572805,222.25,0.755113338,0.870890883,5.026562028,30.35520298,32.89368024,-9.782829308,1.091258739
4488,-8.950819317,-5.831475742,-11.29710736,8.656747018,0.621843917,23.51669523,19.71401173,26.37155519,23.04435852,26.52834786,2.536641258,5.465303905,4.979519746,-15.10908426,2.021546211
7345,8.280418495,5.2133208,-0.256373387,-0.052170075,3.641030386,0.204361323,0.508427798,-7.391791045,1.588730245,0.760482215,2.522750657,6.486073957,1.717400412,-114.4240571,2.330102063
3719,8.640582781,3.514170508,6.700407566,10.36971158,0.717602546,12.7425661,11.6650305,13.21261884,24.90224799,61.22922458,2.046967029,7.143829092,86.50756277,128.7940267,1.928655052
4388,5.911317511,4.705650333,-1.055828354,7.337435071,0.636247841,11.93052394,10.68681332,54.93047859,4.357244987,4.749747692,5.957137001,1.327908347,102.1887819,33.62868733,1.223912431
6557,20.12199428,4.546060609,3.227480639,5.611314095,1.083425122,11.14822879,11.04055812,10.5540383,57.36804494,203.5210695,1.198302763,207.8096072,10.60322241,37.79153759,1.466456836
4206,10.35168866,6.231036805,6.793836652,11.02108598,0.883785806,11.09708238,14.57442018,108.765873,10.6336224,22.2691935,2.860278773,42.68882071,5.101320655,8.391663701,1.059781327
6345,7.244596962,6.015616966,10.68111657,12.54525881,0.602666101,12.93471398,14.97508345,,0.212058693,0.204278395,4.862039405,22.85528096,11.62763213,17.32358124,1.098791796
6623,10.08431958,5.640505044,5.557495635,7.205454394,0.870903272,10.69510269,12.12106095,28.69536424,14.18480215,18.52131937,2.104609511,52.3701491,8.748135087,22.73049143,0.71169765
7389,4.850024873,0.252349331,9.463860248,14.02099612,0.014101976,12.76310177,,,6.118460209,129.9082512,0.162973565,18.95492267,10.8135218,-23.24866158,0.968594169
5482,5.09580229,2.9542847,2.613210731,4.284850328,0.709908192,9.744492744,10.65732892,20.71728595,17.04356564,36.42470337,2.262499821,56.47506209,0.934519554,2.207699052,0.726288912
7723,9.350488363,6.563254774,6.508123641,7.259698633,0.823644543,6.791806359,9.190214788,656.8333333,1.435665101,1.496078138,3.393158596,19.43619227,5.975597853,8.927584301,0.751517016
6118,6.168322632,4.199020039,6.711312265,7.277057074,0.610350241,7.134963029,9.855800858,66.63855422,2.539434487,6.419407678,2.67844342,24.18427251,4.487091364,53.00138313,0.738365574
2990,1.28258865,0.27864792,-0.972900077,-1.130233753,1.022648727,-2.167351657,-0.542640637,-1.052316891,55.28520434,221.1249895,1.349879415,72.99019197,7.597167041,-187.2366791,1.014348823
7373,26.63150221,17.52090746,14.7304601,23.43826891,1.25941867,19.97704818,25.71289973,340.8383562,1.216860497,1.084649742,2.177191157,2.192093835,24.96654886,25.08893555,4.067449491
9466,10.86354454,7.843188328,8.467798236,6.438276224,1.21770783,5.519212937,7.508171719,145.8491484,10.94423823,12.88515066,3.686380485,14.39341963,-4.30254316,19.23222277,1.005176687
9854,1.90658563,1.652952216,0.02018435,-0.86119895,1.06418931,0.403687008,0.343133957,,0,0,5.533682635,25.38506369,1.398553691,-4.06504065,0.338734833
6227,27.33342915,10.84522037,1.607868234,9.975069954,0.837746634,10.5199681,11.94838399,23.43523583,30.8155574,38.30867859,1.84700338,29.11889731,36.20833642,701.8433832,1.351894468
3911,15.79497937,9.697728938,6.862572327,13.14154363,1.635482315,16.37943557,13.58598953,33545.32258,0.892906173,1.454302824,3.634083347,4.896055887,-7.377804626,,1.317625995
9627,8.508921492,3.887843396,2.027346521,3.693268886,1.627577361,5.054027548,6.794817909,63.90530303,12.51566903,131.3911634,0.854314817,34.88047375,14.25127056,-17.04282834,1.163966415
7539,6.403941636,3.546993822,1.819907247,2.743894354,1.996301834,2.718419719,3.054375818,130.2861627,0.824482178,3.490636577,1.693659865,25.56627023,2.772617796,16.60740003,0.811609954
6718,3.879394275,3.287928605,5.715774844,6.025333249,0.805603446,5.677869733,7.960073283,346.8181818,0.524291318,0.510761949,6.355974275,12.32868505,3.231486614,-27.01358332,0.692608932
4088,1.497276361,0.619366172,4.562289891,6.019077467,0.870195261,8.977637,10.59475114,13.11748025,35.32586916,81.90312469,1.392662045,101.712499,5.015811974,4.693006563,0.916637808
5135,21.06360649,16.52418083,8.879876005,12.80287276,2.011144129,7.878783205,12.85764841,17240.04808,0,0,3.825230465,0.969783672,8.272231556,-7.701775682,3.081659475
9557,-60.41450983,-12.16714445,0.474847754,2.06598409,1.814808978,19.15790115,13.41285048,5.950673948,55.66662647,297.9893153,0.968534823,183.6677861,17.58549314,,2.211543351
6364,12.9665488,8.220238638,8.7775081,12.61912278,0.905820374,9.436496365,14.64297422,53.42422417,12.34901659,18.53932753,3.740425901,25.27927307,5.641176176,11.81483062,1.175158899
8864,4.755098971,2.623705243,8.282382913,14.36260744,0.284156073,26.9942673,29.60676781,14.21398884,24.90817973,51.65147776,3.452811675,93.82122473,19.92303773,40.41762743,0.707429753
6291,7.659849667,5.689497047,7.989325207,7.976996731,0.737419688,10.01595429,9.844598366,97.51653,7.876298399,10.603971,3.149680695,43.3240515,4.734149647,5.670339826,0.839303837
6191,16.06557377,7.621239929,6.33361799,12.55337319,0.910634437,12.80956447,14.90890976,34.58823529,13.7866675,43.39016393,1.915150044,12.04590164,5.769447894,2.737332557,1.17043702
7283,9.908782366,4.471695982,3.924283711,5.437957178,1.17607941,8.467676178,9.557936186,32.46017699,19.03735107,54.67021034,2.039349233,63.40398589,7.292515016,18.33021485,0.968995514
4667,6.802172315,4.841637601,4.600952477,7.224370542,0.716860696,8.688982216,11.28103687,81.7687409,3.337858082,9.383924922,3.525006246,14.66373529,13.54555457,-0.044706207,1.158376657
7259,8.354123857,3.855272371,2.197379794,3.848080024,1.096844667,8.006815215,9.420653646,36.0103211,16.27444802,34.95968923,1.58613421,75.68365969,-0.274016576,41.70979,0.7657697
9381,15.49082748,11.50529062,5.43673693,7.186766897,2.198178191,6.741553794,8.282676073,349.75,0.525438469,0.707455113,4.166731593,2.766393443,4.962435745,2.993865031,2.195329499
8708,5.580737815,2.270631522,13.98897464,17.72436604,0.194095391,3.117971334,18.91951488,21.60752688,24.04020853,61.80998115,1.363831867,25.15707746,5.784931187,10.04928806,0.98621378
2802,10.38813397,4.507443071,4.591272714,10.0798664,0.877234631,13.75715753,15.72885932,14.1773571,28.8216876,59.8456891,1.823504634,77.84237899,6.34540251,6.958493078,2.236776697
4659,10.21604241,8.304851541,6.197207369,8.928682534,1.142904994,9.012703461,10.64662987,587.6420543,0.553107671,0.681900239,3.990210477,7.116500233,13.21991712,20.23457422,0.854770862
6022,0.721692658,0.457025573,0.484769556,0.244060792,0.558586188,6.220727107,5.779546663,1.173633243,12.97260221,14.15138859,2.171991145,39.77874967,-1.114173865,,0.551286258
8737,19.95297408,3.875011164,4.659149035,6.748341133,0.613399256,4.413425256,7.499927236,7.371660314,47.23886349,264.725507,1.397877191,5.556727962,20.99751288,9.579616443,0.96024875
1997,13.27088443,9.088293279,8.720744976,12.33537438,0.855619697,10.793952,13.58963612,181.2637928,5.325036214,6.308744413,2.486777212,34.3552201,3.51825876,50.03994259,0.866013572
3932,9.083449973,6.889734954,6.959242347,16.55673939,0.443440356,16.65398275,17.06832403,105.8378378,11.16561722,24.28447319,5.591217132,0.972537285,-1.334890706,46.28315278,1.06335037
7238,-1.108575813,-0.427816654,0.103914098,1.931688852,1.159766285,0.216487703,6.041244,0.888730791,27.37636956,81.64413095,2.07266171,117.5403651,-2.783507014,-0.920050761,0.790312711
6840,11.29719789,2.926697271,0.614424932,3.919698096,1.455659786,1.225653724,4.518355772,13.80324551,53.87650679,181.7740787,1.856612046,7.290153335,15.28850385,-14.61026071,0.873261938
1380,6.081877563,1.862162376,0.35419607,-0.040176152,1.122618382,6.199103558,6.142577962,-0.110169199,48.02230497,148.7360053,1.091132059,177.6141074,7.642925755,-127.1969375,1.288695818
5537,48.68942633,18.66122394,11.98409571,16.01035642,2.07190017,13.89707649,16.62507349,42.35122392,42.02646322,109.6522067,2.892140857,14.8897398,50.56801816,137.1583988,3.956679252
7475,4.189097209,2.534963398,1.651983501,2.101135611,1.89692813,4.255232469,4.441615318,51.575,15.37078988,29.76610358,1.111498258,99.97215519,0.396740186,-3.733084461,0.841696201
3036,8.862012568,3.141369244,2.439036771,3.512619033,1.038163594,4.819699092,5.943026538,7.112024666,27.79326058,87.0218932,1.399027094,53.61969527,12.63743489,26.64714495,0.877891672
2784,6.983361977,2.33664494,0.925009397,1.292581587,2.050937313,1.370628199,1.796558046,137.1827957,2.468599923,6.226805151,1.222953849,39.9420492,3.587580899,-0.488794134,0.931657587
5933,5.68678823,2.566836226,3.181739331,3.564987246,0.885077928,7.704973796,7.657774977,13.7550233,36.79930322,83.35819325,1.986860033,66.80889581,6.435044485,23.24203471,0.84463091
7077,-5.181727062,-4.672520255,6.444401922,4.884684218,0.505410336,12.38341794,8.874756593,,0,30.09972037,9.550160397,1.86979463,45.65333578,-51.9535445,1.088891294
2454,-1.246473693,-0.600920326,-0.244779315,0.018960321,1.923800741,2.839115375,2.392272312,,0,0,1.547181611,5.891125235,1.600556835,,1.023287608
3546,7.908884676,2.841448301,1.689895817,2.721761476,1.701725443,4.80873301,5.193856614,17.97807018,27.47775408,76.48155629,1.163142325,99.51210417,-1.789429065,16.74736542,1.116971574
6081,-41.65764873,-22.86432284,-24.85296522,-6.160231551,0.815315771,-23.10747155,-2.082208415,-24.67193358,13.97274769,25.45764503,2.590298952,1.676915636,-13.64878855,59.93058259,1.397893774
6835,13.68859809,5.992000386,5.845504022,8.465969133,1.049201843,9.070410801,10.68270103,22.4048415,13.01877787,29.74112255,1.650797752,32.82085354,3.077544859,23.47319786,1.11603982
4932,24.60730078,9.764217788,7.672266303,11.16437526,1.982269266,8.464414324,11.53934624,66.89673452,44.58578022,163.0160431,1.587881395,5.115149432,12.45137307,-1.465849761,2.616383238
7859,-5.783690192,-4.898366269,8.212716705,14.9487273,0.596599993,9.95175105,19.02456373,111.6438779,5.627849576,2.233747933,7.406059238,23.72229094,-49.80904371,-74.22512303,0.754784924
5928,2.166696688,1.755609951,0.335077146,-2.586752652,0.701269237,1.023746384,-0.87692864,,0,0,4.749270662,23.35175094,-11.92328918,-566.0572954,0.432931059
3028,3.825262915,2.217362802,2.074407698,3.170236921,1.302358162,5.917254471,5.473934972,72.79487179,5.633843253,12.83452477,1.551172286,40.87269485,6.214615555,155.6889823,0.857845156
4760,9.274452465,3.115777335,2.005937152,3.687349814,1.445177742,3.640578444,3.882337877,15.62375183,34.07549913,119.0910893,1.210349725,41.55333406,3.929359441,105.3170736,1.027966556
3434,1.663752749,0.870450421,-0.409462529,1.243351335,1.083202558,4.725823346,6.480662758,2.545961003,26.18580428,54.83616265,1.562786766,58.28210479,-1.385758747,-62.51025431,0.62004555
4719,8.08776204,6.75390189,8.34488138,11.49271562,0.748001348,9.06883152,12.0867811,,0,0,4.49674468,21.10234588,5.774257064,1.70881698,1.041363059
9467,16.36189119,13.27642978,14.82786543,23.65717152,0.883189226,17.89777923,23.90458369,7745.555288,0.463747689,0.876707304,5.121440847,0.476983105,31.79852095,41.80866674,2.627789463
7115,15.29435581,5.192487231,1.750205002,2.492332764,3.081442211,3.000899368,3.657338256,45892,0.016978259,0.050009084,1.314826815,0.860862182,5.307446254,18.20209417,1.771415636
6770,12.53309179,7.004988423,3.820348604,3.317222112,1.325221582,5.667468021,6.86556133,31.59038462,13.64735425,21.73429952,2.181714795,33.01280193,2.729724403,80.95395462,0.861322721
2331,9.933399127,5.873145097,4.911384882,7.284722612,0.964940793,9.940729976,11.50610367,17.77320955,9.563907883,11.07719674,2.357583661,36.17189762,5.845991561,5.575105042,1.293566558
9972,-31.58737634,-17.76833773,-14.7829226,-0.619379536,1.019601523,3.88557235,4.335069908,-0.697191635,25.37053231,47.08445264,1.969426721,40.84518891,-3.738262758,26.70657956,0.691604358
4641,19.53933904,13.4588502,7.561404463,10.23826777,1.821545618,7.312415655,10.71520445,2030.291149,0.741398529,1.076350282,2.690331833,19.04333897,5.598285453,4.646218705,2.104357233
3672,-48.51215857,-28.03991873,-14.99976016,-16.12608114,1.762408002,-14.79919096,-16.04588107,,0,0,2.215989546,0.157485462,-17.59548847,-3.207353812,2.936067886
7043,17.11427867,10.07232898,6.658066332,9.732003278,1.689262181,11.86571273,11.73192466,46.43081967,19.42149293,32.99980004,2.266618612,1.568908978,17.76689694,,1.516314201
6113,5.818047349,4.648164077,8.164469206,12.01300829,0.596073163,12.68434719,16.89338745,233.5882353,3.661229345,16.67218785,3.8808621,33.85842392,-1.692688971,-14.89194499,0.909626577
6436,12.16214228,8.506828309,10.16343353,13.13396761,0.925903152,16.89345183,19.68327984,71.11111111,7.886774589,9.985286545,2.732156185,23.81225631,14.75756228,17.74325429,1.757898221
5952,9.649528697,2.733566034,2.543385109,4.283374452,1.052665763,5.566225032,6.889821212,14.46205479,39.90403861,125.7925595,1.252501744,114.503861,0.893516382,26.62356915,1.107964927
6076,12.64200231,6.565911529,10.6390593,16.35480573,0.649747542,16.3803681,23.14928425,6.678496868,38.07660756,73.31267845,0.354665364,169.6859243,8.491874203,-14.94283435,1.032815174
4424,-35.03791741,-21.74601708,-13.09349583,-12.70301687,1.666675948,-12.9374379,-12.69886658,,0,0,2.091032879,0,-20.73571574,9.8456861,1.68441683
3300,24.30342125,5.158218523,4.488235131,7.535315934,1.582222941,5.160471877,8.377346561,11.73995175,64.08270516,342.436062,1.815764328,79.29570629,24.50215728,44.75268668,1.156349554
5616,-1.198952001,-0.411729831,-0.40333525,-0.702577707,1.002912843,2.005975121,-0.065374165,-2.048213273,24.82693146,72.29570679,1.894888985,11.61676335,1.1582833,95.52346123,2.771885188
8891,12.51843607,4.688143201,3.206046384,5.099325388,0.973771027,4.680808521,5.592545591,10.28795898,45.74422457,117.9539061,1.795838971,21.89515983,4.565431079,-14.59184174,0.806795663
7800,17.23848563,10.03453877,2.199711497,3.057178611,2.361739794,3.410552006,3.537172006,41.00136508,13.60959822,49.06879199,3.33727765,1.212797911,2.790890488,,0.91842592
2195,10.57706992,4.043446631,6.391231566,8.958522372,0.680814711,11.26679252,13.1616531,10.27482733,34.81917066,91.08190024,2.31130025,88.12486884,-1.335117519,-7.939494932,1.280493573
4258,26.57085546,10.79557123,12.66309887,17.71443443,0.958467815,15.56553349,19.42531117,92.0200385,13.38440245,32.94267764,1.57065832,2.908869193,24.51822426,99.77564291,4.364961776
2753,5.64043347,4.283016323,3.367717642,5.860359046,1.311116906,7.668849938,8.875394447,315.7142857,5.513961959,7.261502931,2.261063665,49.88452656,6.733272954,-16.25615764,1.209260301
4301,15.12741627,8.533769955,2.416918429,4.10494823,1.134108411,3.016748306,5.080221746,559.8,0.461727384,0.641434957,2.168249231,16.85725895,24.39749694,104.4558072,0.832735461
7071,9.396103177,4.03398289,7.442957661,12.53711311,0.629846426,9.797860658,18.17017123,10.95026643,47.70793726,109.5787667,1.11797984,158.2115576,15.77163037,-41.88348416,1.268291035
9202,13.99890473,4.370691134,6.765550062,8.693701102,0.629182316,15.14981502,15.35460259,8.418125776,37.26373831,105.129269,1.326807892,124.2974316,10.01630407,-5.421550567,1.043302924
8928,12.36744762,3.636980549,2.84216074,4.344560863,0.920909295,2.919769044,5.26316782,6.24171111,50.86183912,162.9384841,2.251481186,36.57820594,-2.621970587,2.135891102,0.85041013
3189,-50.2325872,-34.67174366,-149.883672,-82.07303337,0.185418396,-85.65280328,-82.02705436,-34.32470838,27.30236099,56.14896399,3.260651558,0.35464002,-34.49335714,-46.16966318,1.738308023
7035,-37.4318359,-16.51473727,-10.16131018,-8.289750657,1.380878081,-6.013801657,-7.029371758,-38.72212518,17.67229774,37.46851915,2.067865337,0.07415177,-36.13028166,16.22071893,2.024032327
2685,11.66077305,6.798722868,3.120410316,5.429914802,2.231345034,8.205985852,9.830097486,52.29746835,4.977521333,8.537154364,1.542391736,30.36073867,3.835078981,6.54374315,1.40357152
6381,8.701498271,5.827282602,7.860542905,10.84890923,0.799526846,16.18790318,15.41600044,55.68867925,4.10068035,5.956801981,3.719184278,32.21709993,1.845577913,-4.420336788,0.876585236
5534,20.75318183,14.3541042,33.0194781,4.795439312,0.466115432,5.041892755,7.787072309,14.67744691,12.42368715,17.96218244,7.185602651,24.91400853,6.802791706,76.31881566,
4563,-166.5518777,-94.77034981,-586.1059122,-588.6369148,0.17352978,-584.0230174,-582.4779207,,1.005700536,1.76744428,1.955245688,4.505539518,35.80925924,43.51584537,4.820678778
8715,7.468110881,2.891273761,5.369938275,0.650349998,0.870415049,6.243690943,,,14.00805584,36.01510725,3.165296897,10.9385021,10.05299678,-42.45973646,1.162763562
7562,6.334808304,1.939906252,1.942448217,4.809811218,1.305907799,5.983834022,7.409626811,10.1918797,50.54099332,179.2002036,1.456492502,127.6670484,0.30594247,-0.293598407,1.362145506
6754,8.591109537,6.679764244,8.194443215,10.91972845,0.704114225,13.80256508,15.97110968,86.27272727,3.799131556,4.757459684,3.703461995,21.9292175,2.753019499,28.67125574,1.304101615
7183,7.319772036,1.344367584,1.666237614,1.849880882,0.448577139,3.035238377,,,4.666565713,31.76047016,8.86701821,2.494340284,11.03220898,-78.76737041,1.020350161
